time,total_frp,total_cofire,total_co2fire,total_pm2p5fire,country
2021-08-08,1.1774721629917602,8.56485168343468e-08,1.5697669875081001e-06,7.70034498664973e-09,Vietnam
2021-08-09,2.33185662515461,1.4858155666930302e-07,2.59593980134198e-06,1.30905867742892e-08,Vietnam
2021-08-10,4.9308708216995,2.79288642657249e-07,5.2473484499770995e-06,2.45052155720127e-08,Vietnam
2021-08-11,1.3456824738532298,7.33598161106741e-08,1.29796989245534e-06,6.4773491362246605e-09,Vietnam
2021-08-12,3.9282054845243697,2.45774002816113e-07,3.8384409171143796e-06,2.19233353415671e-08,Vietnam
2021-08-13,1.09171789512038,3.91004097988201e-08,6.26797421077185e-07,3.35191491229736e-09,Vietnam
2021-08-14,1.54687520489097,7.26150465313324e-08,1.1315635113362498e-06,6.477349046019039e-09,Vietnam
2021-08-15,0.738806061446667,5.13891107445374e-08,8.70860151991337e-07,4.62020709190991e-09,Vietnam
2021-08-16,4.14918762631714,1.6906272548578e-07,2.6014866505441603e-06,1.51742094098295e-08,Vietnam
2021-08-17,3.1465222612023402,2.0146020596190103e-07,3.18390909814781e-06,1.7846682250077798e-08,Vietnam
2021-08-18,1.23024402279407,6.74016597534965e-08,1.04281340851387e-06,5.9790915551971604e-09,Vietnam
2021-08-19,3.01129435189068,1.49698712259561e-07,2.5959397804697898e-06,1.31811788220415e-08,Vietnam
2021-08-20,1.99213775619864,8.22970539493539e-08,1.78609533740826e-06,7.066198931537929e-09,Vietnam
2021-08-21,3.9117142260074598,2.17100367960743e-07,4.00484734175421e-06,1.8933789661113e-08,Vietnam
2021-08-22,2.45718977414072,1.4299578432464002e-07,3.3003935140385503e-06,1.1912886815901299e-08,Vietnam
2021-08-23,2.06799732148647,1.51560634265024e-07,2.5515647319451803e-06,1.3634140393070599e-08,Vietnam
2021-08-24,2.22961117140949,1.3145185262519697e-07,2.2076581895902302e-06,1.17317021514074e-08,Vietnam
2021-08-25,1.5831558462232398,1.1357738050055098e-07,1.8193766093688202e-06,1.01463368332166e-08,Vietnam
2021-08-26,1.14119150303304,8.006274343497209e-08,1.42554812576634e-06,7.111495142764209e-09,Vietnam
2021-08-27,0.23087689280509902,7.07531211396883e-09,1.44218875952618e-07,6.794422108269421e-10,Vietnam
2021-08-28,2.3384531270712596,1.42995785268329e-07,2.25203321724265e-06,1.2999994351836599e-08,Vietnam
2021-08-29,1.3423842359334202,7.55941259589221e-08,1.20367292844037e-06,6.749125980309859e-09,Vietnam
2021-08-30,0.35621006693691,2.90460178131724e-08,4.548441503438029e-07,2.5365842967750603e-09,Vietnam
2021-08-31,0.504630928859115,3.72384847402429e-08,5.87969264387311e-07,3.21602651454089e-09,Vietnam
2021-07-01,1.0864094616845301,6.99066831089112e-08,1.32843547895334e-06,6.35659540976219e-09,Cambodia
2021-07-02,4.95004878379405,3.60624373474394e-07,6.9637986470638705e-06,3.1288152055331e-08,Cambodia
2021-07-03,1.3943530004471498,1.09229191913585e-07,2.03227323147814e-06,9.63005188786559e-09,Cambodia
2021-07-04,6.12252944521606,3.84150656618232e-07,8.04985299396321e-06,3.2848753640790704e-08,Cambodia
2021-07-05,1.57797147706151,1.00490856524971e-07,2.1021909120122502e-06,8.60233871635696e-09,Cambodia
2021-07-06,0.0325157754123211,1.68044911319498e-09,4.1950592333250805e-08,1.1419033774107101e-10,Cambodia
2021-07-07,0.0,0.0,0.0,0.0,Cambodia
2021-07-08,0.0,0.0,0.0,0.0,Cambodia
2021-07-09,0.0401665456593037,3.6969880490289597e-09,6.05953047738694e-08,3.4257099934542597e-10,Cambodia
2021-07-10,0.0,0.0,0.0,0.0,Cambodia
2021-07-11,0.887489423155785,3.26007127959826e-08,7.22482480952635e-07,2.7025046506201604e-09,Cambodia
2021-07-12,0.22569773346185698,8.06615574333591e-09,1.95769443323002e-07,7.232054677341889e-10,Cambodia
2021-07-13,0.0,0.0,0.0,0.0,Cambodia
2021-07-14,0.0,0.0,0.0,0.0,Cambodia
2021-07-15,0.0765077099204063,2.01653893583398e-09,2.7967063331857402e-08,1.90317234194382e-10,Cambodia
2021-07-16,0.11284887045621901,5.37743716222394e-09,1.44496496545798e-07,4.18697909676524e-10,Cambodia
2021-07-17,0.0306030828505754,6.72179645277993e-10,9.32235444395246e-09,7.612688951441629e-11,Cambodia
2021-07-18,0.275427743792534,1.31075026388316e-08,3.54249458212053e-07,1.0277130535474301e-09,Cambodia
2021-07-19,0.275427743792534,1.31075026388316e-08,3.54249458212053e-07,1.0277130535474301e-09,Cambodia
2021-07-20,0.12432502768933801,1.1090964147086899e-08,1.86447083549979e-07,9.89649563687411e-10,Cambodia
2021-07-21,0.0,0.0,0.0,0.0,Cambodia
2021-07-22,0.279253125190735,2.72232743014911e-08,4.38150635773127e-07,2.43606046446132e-09,Cambodia
2021-07-23,0.279253125190735,2.72232743014911e-08,4.38150635773127e-07,2.43606046446132e-09,Cambodia
2021-07-24,0.0784204006195068,7.730065476607711e-09,1.2119060954773902e-07,6.851419986908519e-10,Cambodia
2021-07-25,0.0,0.0,0.0,0.0,Cambodia
2021-07-26,0.0,0.0,0.0,0.0,Cambodia
2021-07-27,0.242911974899471,1.17631437923649e-08,1.9576944065846601e-07,1.02771303273075e-09,Cambodia
2021-07-28,0.0,0.0,0.0,0.0,Cambodia
2021-07-29,0.45330817624926595,2.11736588262568e-08,4.61456547640182e-07,1.7889819452221497e-09,Cambodia
2021-07-30,0.10328540578484499,3.6969880490289597e-09,7.92400118854175e-08,3.04507558057665e-10,Cambodia
2021-07-31,0.801418274641037,7.12510423994672e-08,1.13732722439863e-06,6.35659549996781e-09,Cambodia
2021-07-01,0.0918092504143715,8.7383353886139e-09,1.44496489440371e-07,7.6126890902195e-10,Laos
2021-07-02,0.0267776977270842,2.68871858111197e-09,4.1950592333250805e-08,2.28380675482143e-10,Laos
2021-07-03,0.12432502582669301,1.2099233615003898e-08,1.95769441546645e-07,1.0657764670796198e-09,Laos
2021-07-04,0.126237719319761,1.1090964147086899e-08,1.86447088879049e-07,9.896495845040931e-10,Laos
2021-07-05,0.0,0.0,0.0,0.0,Laos
2021-07-06,0.0382538549602032,3.6969880490289597e-09,6.05953047738694e-08,3.4257099934542597e-10,Laos
2021-07-07,0.0,0.0,0.0,0.0,Laos
2021-07-08,0.0,0.0,0.0,0.0,Laos
2021-07-09,0.0267776977270842,2.68871858111197e-09,4.1950592333250805e-08,2.28380675482143e-10,Laos
2021-07-10,0.0,0.0,0.0,0.0,Laos
2021-07-11,0.0,0.0,0.0,0.0,Laos
2021-07-12,0.0,0.0,0.0,0.0,Laos
2021-07-13,0.0267776977270842,2.68871858111197e-09,4.1950592333250805e-08,2.28380675482143e-10,Laos
2021-07-14,0.055468088015914,5.37743716222394e-09,8.85623627766563e-08,4.94824792252047e-10,Laos
2021-07-15,0.0,0.0,0.0,0.0,Laos
2021-07-16,0.0286903902888298,2.68871858111197e-09,4.1950592333250805e-08,2.28380675482143e-10,Laos
2021-07-17,0.0516427047550678,2.68871858111197e-09,3.7289417775809905e-08,3.04507558057665e-10,Laos
2021-07-18,0.0,0.0,0.0,0.0,Laos
2021-07-19,0.0,0.0,0.0,0.0,Laos
2021-07-20,0.0,0.0,0.0,0.0,Laos
2021-07-21,0.0,0.0,0.0,0.0,Laos
2021-07-22,0.0,0.0,0.0,0.0,Laos
2021-07-23,0.0,0.0,0.0,0.0,Laos
2021-07-24,0.0344284698367119,3.36089822638996e-09,5.5934126663714805e-08,3.04507558057665e-10,Laos
2021-07-25,0.0,0.0,0.0,0.0,Laos
2021-07-26,0.0,0.0,0.0,0.0,Laos
2021-07-27,0.0,0.0,0.0,0.0,Laos
2021-07-28,0.0,0.0,0.0,0.0,Laos
2021-07-29,0.0,0.0,0.0,0.0,Laos
2021-07-30,0.0,0.0,0.0,0.0,Laos
2021-07-31,0.0,0.0,0.0,0.0,Laos
2021-07-01,0.0,0.0,0.0,0.0,Myanmar
2021-07-02,0.0,0.0,0.0,0.0,Myanmar
2021-07-03,0.0,0.0,0.0,0.0,Myanmar
2021-07-04,0.0,0.0,0.0,0.0,Myanmar
2021-07-05,0.078420402482152,5.713526984862939e-09,9.322353911045411e-08,5.32888240478702e-10,Myanmar
2021-07-06,0.0516427047550678,5.041347339584949e-09,8.390118466650161e-08,4.5676135096428497e-10,Myanmar
2021-07-07,0.133888494223356,1.3107503082920902e-08,2.14414143329122e-07,1.17996684645405e-09,Myanmar
2021-07-08,0.0,0.0,0.0,0.0,Myanmar
2021-07-09,0.0879838615655899,2.3526287584729702e-09,3.26282396656552e-08,2.28380675482143e-10,Myanmar
2021-07-10,0.0573807805776596,5.713526984862939e-09,8.856236632936999e-08,4.94824792252047e-10,Myanmar
2021-07-11,0.0325157754123211,3.02480840375097e-09,5.1272948553560094e-08,2.66444116769904e-10,Myanmar
2021-07-12,0.0592934750020504,5.713526984862939e-09,9.322354088681099e-08,5.32888233539808e-10,Myanmar
2021-07-13,0.256300821900368,1.7140580954588797e-08,2.79670622660433e-07,1.5606012870872401e-09,Myanmar
2021-07-14,0.0,0.0,0.0,0.0,Myanmar
2021-07-15,0.0,0.0,0.0,0.0,Myanmar
2021-07-16,0.0,0.0,0.0,0.0,Myanmar
2021-07-17,0.139626570045948,8.06615574333591e-09,1.25851785881537e-07,7.232054677341889e-10,Myanmar
2021-07-18,0.16831696033477803,4.36916769430695e-09,6.52564793313104e-08,4.18697909676524e-10,Myanmar
2021-07-19,0.0,0.0,0.0,0.0,Myanmar
2021-07-20,0.21230889856815302,1.2435322993553701e-08,2.84331804323301e-07,1.0657764670796198e-09,Myanmar
2021-07-21,0.0841584801673889,4.03307787166796e-09,1.07207071664561e-07,3.4257099934542597e-10,Myanmar
2021-07-22,0.0,0.0,0.0,0.0,Myanmar
2021-07-23,0.0,0.0,0.0,0.0,Myanmar
2021-07-24,0.0,0.0,0.0,0.0,Myanmar
2021-07-25,0.0,0.0,0.0,0.0,Myanmar
2021-07-26,0.0,0.0,0.0,0.0,Myanmar
2021-07-27,0.0,0.0,0.0,0.0,Myanmar
2021-07-28,0.0,0.0,0.0,0.0,Myanmar
2021-07-29,0.0,0.0,0.0,0.0,Myanmar
2021-07-30,0.0,0.0,0.0,0.0,Myanmar
2021-07-31,0.0,0.0,0.0,0.0,Myanmar
2021-07-01,0.0,0.0,0.0,0.0,Thailand
2021-07-02,0.428443171083927,2.5542826076474502e-08,4.61456547640182e-07,2.20767981673475e-09,Thailand
2021-07-03,0.0516427047550678,5.041347339584949e-09,7.92400101090607e-08,4.5676135096428497e-10,Thailand
2021-07-04,0.680918611586094,4.2683407475152495e-08,6.85193036531473e-07,3.76828109341365e-09,Thailand
2021-07-05,0.738299392163754,3.29368026186216e-08,4.940847757595179e-07,2.8928218744062e-09,Thailand
2021-07-06,0.22761043161153802,1.34435929055599e-08,2.0509179243788396e-07,1.2180302669251301e-09,Thailand
2021-07-07,0.0612061657011509,6.04961680750193e-09,9.322354088681099e-08,5.32888233539808e-10,Thailand
2021-07-08,0.0612061657011509,6.04961680750193e-09,9.322354088681099e-08,5.32888233539808e-10,Thailand
2021-07-09,0.0,0.0,0.0,0.0,Thailand
2021-07-10,0.0,0.0,0.0,0.0,Thailand
2021-07-11,0.216134276241064,1.1090964147086899e-08,1.91108262548312e-07,9.89649594912434e-10,Thailand
2021-07-12,0.37680046632885905,2.41984672300077e-08,4.38150647319446e-07,2.1315529619148103e-09,Thailand
2021-07-13,0.0822457857429981,5.37743716222394e-09,8.39011855546801e-08,4.56761357903179e-10,Thailand
2021-07-14,0.7765532433986659,2.35262875847297e-08,3.96200058538909e-07,2.1315529723231503e-09,Thailand
2021-07-15,0.288816601037979,7.3939760980579194e-09,1.1186825332743e-07,6.85142026446428e-10,Thailand
2021-07-16,0.239086590707302,8.402245565974908e-09,1.3517413854913198e-07,7.6126890902195e-10,Thailand
2021-07-17,0.0,0.0,0.0,0.0,Thailand
2021-07-18,0.103285404853523,5.041347339584949e-09,7.92400118854175e-08,4.5676134055594505e-10,Thailand
2021-07-19,0.0,0.0,0.0,0.0,Thailand
2021-07-20,0.0573807805776596,3.36089822638996e-09,5.12729467772033e-08,3.04507564996559e-10,Thailand
2021-07-21,0.0535553954541683,1.34435929055599e-09,1.86447088879049e-08,1.1419033774107101e-10,Thailand
2021-07-22,0.0,0.0,0.0,0.0,Thailand
2021-07-23,0.0401665456593037,4.03307787166796e-09,6.52564793313104e-08,3.4257099934542597e-10,Thailand
2021-07-24,0.0401665456593037,4.03307787166796e-09,6.52564793313104e-08,3.4257099934542597e-10,Thailand
2021-07-25,0.0382538549602032,2.3526287584729702e-09,3.7289417775809905e-08,1.90317223786041e-10,Thailand
2021-07-26,0.0,0.0,0.0,0.0,Thailand
2021-07-27,0.13197579607367502,5.37743716222394e-09,1.30512959550799e-07,4.56761337086498e-10,Thailand
2021-07-28,0.0918092504143715,4.36916769430695e-09,1.16529427884871e-07,3.4257099934542597e-10,Thailand
2021-07-29,0.0,0.0,0.0,0.0,Thailand
2021-07-30,0.248650055378675,6.3857066301409304e-09,8.856236455301311e-08,6.09015129993118e-10,Thailand
2021-07-31,0.0,0.0,0.0,0.0,Thailand
2021-07-01,1.29298027418554,8.570290432885491e-08,1.41699787103988e-06,7.764942785981608e-09,Vietnam
2021-07-02,4.29208245780319,2.00309532516485e-07,3.38867574978252e-06,1.8004009828126397e-08,Vietnam
2021-07-03,0.550855498760939,3.52894313770946e-08,6.432424477509361e-07,3.19732941164719e-09,Vietnam
2021-07-04,2.3124454729259,1.11245731293508e-07,1.7759084744994899e-06,9.934559286328689e-09,Vietnam
2021-07-05,1.39052760228515,8.603899281922621e-08,1.41699784084182e-06,7.68881606993954e-09,Vietnam
2021-07-06,2.13265239074826,1.5964266308898803e-07,2.70814394287555e-06,1.4273792280084e-08,Vietnam
2021-07-07,1.55501917377114,1.06204382621655e-07,1.76192498457794e-06,9.66811522506994e-09,Vietnam
2021-07-08,0.52599049732089,2.75593654563977e-08,4.5213417720901795e-07,2.47412394738245e-09,Vietnam
2021-07-09,1.18969486281276,3.3945072086538604e-08,4.84762420427387e-07,3.1592659946455502e-09,Vietnam
2021-07-10,0.946782890707254,6.75540539063491e-08,1.07673192495383e-06,6.0901512444200295e-09,Vietnam
2021-07-11,1.76732805930078,1.0855701182421699e-07,1.76192494816263e-06,9.93455923775644e-09,Vietnam
2021-07-12,0.596760122105479,4.10029579178683e-08,6.572259652060099e-07,3.69215426634928e-09,Vietnam
2021-07-13,1.65256651118398,9.41051494507406e-08,1.71997437892202e-06,8.3739580027109e-09,Vietnam
2021-07-14,1.38096413575113,7.89811069878965e-08,1.40301430828771e-06,6.85142010486972e-09,Vietnam
2021-07-15,1.3350595142692299,5.948789771892389e-08,9.04268371293426e-07,5.32888238743978e-09,Vietnam
2021-07-16,2.52475438266993,2.3156588158102002e-07,3.7475863665647997e-06,2.08587680183836e-08,Vietnam
2021-07-17,1.81897080037743,1.62667473269096e-07,2.6055979942540796e-06,1.4578299865897199e-08,Vietnam
2021-07-18,1.35609914641827,7.79728388522472e-08,1.25385665139532e-06,7.1178643673564e-09,Vietnam
2021-07-19,0.26012620702385897,1.91571194463336e-08,3.02976518540277e-07,1.7509185490371898e-09,Vietnam
2021-07-20,0.640752051025629,4.9405202595664806e-08,7.83077787502862e-07,4.45342321353515e-09,Vietnam
2021-07-21,0.16831696033477803,1.04187845018089e-08,1.6314119832827598e-07,9.13522729684146e-10,Vietnam
2021-07-22,0.15492811053991298,1.0082694679169898e-08,1.58480021994478e-07,8.75459274518597e-10,Vietnam
2021-07-23,0.15492811053991298,1.0082694679169898e-08,1.58480021994478e-07,8.75459274518597e-10,Vietnam
2021-07-24,1.13805217668414,4.26834070310633e-08,7.13160097198795e-07,3.8824714693186404e-09,Vietnam
2021-07-25,1.62387612089515,6.62096946157931e-08,1.18393898240754e-06,5.86177067996019e-09,Vietnam
2021-07-26,0.43800663203001,1.78127601557776e-08,2.7967062976586e-07,1.5606012974955802e-09,Vietnam
2021-07-27,4.45083593577147,3.31720649615619e-07,5.4302714103115995e-06,2.96894883573817e-08,Vietnam
2021-07-28,1.0596317704767,8.939989326606221e-08,1.43564254173612e-06,7.99332361411942e-09,Vietnam
2021-07-29,1.2030837126076201,6.58736056813325e-08,1.16529429483592e-06,5.82370717969183e-09,Vietnam
2021-07-30,1.2375121973454999,6.58736047931541e-08,1.33309667127435e-06,5.59532646604577e-09,Vietnam
2021-07-31,0.969735197722912,6.18405269214861e-08,1.0907154486261601e-06,5.51919959387859e-09,Vietnam
2021-06-01,0.630183765664697,5.51617292954276e-08,9.504971778540041e-07,4.8862032614449505e-09,Cambodia
2021-06-02,0.361863332800567,2.1142126493956e-08,4.1798972638673604e-07,1.84693810592607e-09,Cambodia
2021-06-03,0.35078588873148003,2.4986150037875602e-08,4.494821048695029e-07,2.1976225561548496e-09,Cambodia
2021-06-04,0.6523386584594849,4.30530574246912e-08,7.758576447969291e-07,3.78739200765366e-09,Cambodia
2021-06-05,0.24124222621321698,1.74903044269925e-08,3.00609050540857e-07,1.54301155186332e-09,Cambodia
2021-06-06,0.956353098154068,9.26409562396202e-08,1.49159350826267e-06,8.29953195058408e-09,Cambodia
2021-06-07,0.129236906766891,1.2493075018937801e-08,2.00406034878142e-07,1.12219022962989e-09,Cambodia
2021-06-08,0.129236906766891,1.2493075018937801e-08,2.00406034878142e-07,1.12219022962989e-09,Cambodia
2021-06-09,0.129236906766891,1.2493075018937801e-08,2.00406034878142e-07,1.12219022962989e-09,Cambodia
2021-06-10,0.129236906766891,1.2493075018937801e-08,2.00406034878142e-07,1.12219022962989e-09,Cambodia
2021-06-11,0.841886125504971,4.86268907362586e-08,8.359794421153309e-07,4.30172919507754e-09,Cambodia
2021-06-12,0.841886125504971,4.86268907362586e-08,8.359794421153309e-07,4.30172919507754e-09,Cambodia
2021-06-13,0.0,0.0,0.0,0.0,Cambodia
2021-06-14,0.20800987631082501,1.46072873796754e-08,2.9202021778473895e-07,1.26246396670027e-09,Cambodia
2021-06-15,0.15139180049300197,1.4607287823764598e-08,2.3762429179896603e-07,1.30922192531635e-09,Cambodia
2021-06-16,0.0,0.0,0.0,0.0,Cambodia
2021-06-17,0.0,0.0,0.0,0.0,Cambodia
2021-06-18,1.14343890175223,7.20754306793303e-08,1.23965444664975e-06,6.38245696918394e-09,Cambodia
2021-06-19,0.6572619639337061,3.76714257566135e-08,8.21664702499447e-07,3.1561600694063297e-09,Cambodia
2021-06-20,1.82285577245057,1.38000427085672e-07,2.4220500538518797e-06,1.2203818726408401e-08,Cambodia
2021-06-21,1.14590056054294,7.95712769008361e-08,1.5202228969002399e-06,6.92017305958803e-09,Cambodia
2021-06-22,0.8295778520405291,4.80502877486799e-08,1.0535631282948499e-06,4.1146974855133e-09,Cambodia
2021-06-23,1.0831283647567,4.86268912913701e-08,9.247306920201479e-07,4.231592264092311e-09,Cambodia
2021-06-24,0.0898504219949245,7.111442879015329e-09,1.31695394145481e-07,6.312319972279209e-10,Cambodia
2021-06-25,0.588335625827312,2.74847649639476e-08,4.6379681606367703e-07,2.43141216882403e-09,Cambodia
2021-06-26,0.0996970422565937,6.15043704854656e-09,1.34558334252688e-07,5.37716149384693e-10,Cambodia
2021-06-27,1.0818975120782899,8.783592556071969e-08,1.49159344253746e-06,7.785194648668451e-09,Cambodia
2021-06-28,0.6843401864171029,5.34319198886024e-08,9.96304265754588e-07,4.69917160739186e-09,Cambodia
2021-06-29,0.6880326624959711,4.49750693909401e-08,8.273906200173541e-07,3.88090790753859e-09,Cambodia
2021-06-30,3.18045867420733,1.80861285004053e-07,3.89932877453703e-06,1.53365996083399e-08,Cambodia
2021-06-01,0.0824654549360275,8.07244848743949e-09,1.2883245403827501e-07,7.24747872826725e-10,Laos
2021-06-02,0.636337902396917,6.13121667880634e-08,9.934413434109501e-07,5.51743530030624e-09,Laos
2021-06-03,0.0393864847719669,3.844022877785851e-09,6.01218062001863e-08,3.27305488267982e-10,Laos
2021-06-04,0.0787729695439339,7.6880461996609e-09,1.23106559613007e-07,6.77989941966217e-10,Laos
2021-06-05,0.0455406233668327,4.420626531498329e-09,7.157358083986759e-08,3.9744238455874397e-10,Laos
2021-06-06,0.0320015177130699,3.07521852427328e-09,4.86700351132185e-08,2.80547557407473e-10,Laos
2021-06-07,0.0,0.0,0.0,0.0,Laos
2021-06-08,0.0,0.0,0.0,0.0,Laos
2021-06-09,0.0,0.0,0.0,0.0,Laos
2021-06-10,0.0,0.0,0.0,0.0,Laos
2021-06-11,0.0,0.0,0.0,0.0,Laos
2021-06-12,0.0,0.0,0.0,0.0,Laos
2021-06-13,0.0,0.0,0.0,0.0,Laos
2021-06-14,0.0,0.0,0.0,0.0,Laos
2021-06-15,0.0,0.0,0.0,0.0,Laos
2021-06-16,0.0,0.0,0.0,0.0,Laos
2021-06-17,0.0,0.0,0.0,0.0,Laos
2021-06-18,0.0,0.0,0.0,0.0,Laos
2021-06-19,0.0209240708500147,2.1142125827822197e-09,3.1492376706410095e-08,1.87031709564245e-10,Laos
2021-06-20,0.0996970403939486,8.84125272992975e-09,1.5173599621221e-07,7.71505782870552e-10,Laos
2021-06-21,0.166161738336086,1.59526956089451e-08,2.60527844631042e-07,1.42611675246762e-09,Laos
2021-06-22,0.0984662137925625,9.61005786059843e-09,1.5173599621221e-07,8.4164267222242e-10,Laos
2021-06-23,0.0553872436285019,5.381632472989389e-09,8.58883026921831e-08,4.675792530939299e-10,Laos
2021-06-24,0.0,0.0,0.0,0.0,Laos
2021-06-25,0.0,0.0,0.0,0.0,Laos
2021-06-26,0.10585118085146,1.01866612922663e-08,1.6605071095909802e-07,9.117795407576069e-10,Laos
2021-06-27,0.0467714499682188,4.42062630945372e-09,7.15735843925813e-08,3.97442370680956e-10,Laos
2021-06-28,0.0,0.0,0.0,0.0,Laos
2021-06-29,0.11939028371125501,1.1532069299491399e-08,1.8609131480218398e-07,1.02867438178667e-09,Laos
2021-06-30,0.0,0.0,0.0,0.0,Laos
2021-06-01,0.0763113144785166,7.303643689837711e-09,1.202436195058e-07,6.54610948780388e-10,Myanmar
2021-06-02,0.145237665623426,1.4030683725962902e-08,2.26172524264712e-07,1.26246399445584e-09,Myanmar
2021-06-03,0.30647608637809803,2.55627526923874e-08,4.0940090073604604e-07,2.29113841093698e-09,Myanmar
2021-06-04,0.0812346264719963,2.1142125827822197e-09,3.1492376706410095e-08,1.87031709564245e-10,Myanmar
2021-06-05,0.15016096830368,1.44150860137415e-08,2.3476135879718598e-07,1.3092219530719302e-09,Myanmar
2021-06-06,0.0787729695439339,3.844022877785851e-09,1.00203017439071e-07,3.03926522837727e-10,Myanmar
2021-06-07,0.0,0.0,0.0,0.0,Myanmar
2021-06-08,0.0516947619616985,4.9972297411216e-09,8.01624153723424e-08,4.4420028766367605e-10,Myanmar
2021-06-09,0.11815945431590101,1.15320690774467e-08,1.86091320131254e-07,1.02867436790888e-09,Myanmar
2021-06-10,0.0861579403281212,8.26464940928417e-09,1.34558334252688e-07,7.481268382569789e-10,Myanmar
2021-06-11,0.0,0.0,0.0,0.0,Myanmar
2021-06-12,0.0,0.0,0.0,0.0,Myanmar
2021-06-13,0.17108504474163097,1.65292988185683e-08,2.66253721292742e-07,1.4728747110836999e-09,Myanmar
2021-06-14,0.22770311683416397,1.8451310701550503e-08,2.9202021778473895e-07,1.77680117841028e-09,Myanmar
2021-06-15,0.0824654549360275,8.07244848743949e-09,1.2883245403827501e-07,7.24747872826725e-10,Myanmar
2021-06-16,0.0578489005565643,5.57383339483408e-09,9.161418290659641e-08,5.14337183954439e-10,Myanmar
2021-06-17,0.0,0.0,0.0,0.0,Myanmar
2021-06-18,0.0,0.0,0.0,0.0,Myanmar
2021-06-19,0.0369248315691948,3.65182195594116e-09,5.72588660929796e-08,3.27305488267982e-10,Myanmar
2021-06-20,0.0,0.0,0.0,0.0,Myanmar
2021-06-21,0.0,0.0,0.0,0.0,Myanmar
2021-06-22,0.0566180720925331,5.57383339483408e-09,8.87512427993897e-08,4.90958218524185e-10,Myanmar
2021-06-23,0.0,0.0,0.0,0.0,Myanmar
2021-06-24,0.0480022802948952,4.612827453343021e-09,7.44365280525017e-08,4.20821322233422e-10,Myanmar
2021-06-25,0.0,0.0,0.0,0.0,Myanmar
2021-06-26,0.0,0.0,0.0,0.0,Myanmar
2021-06-27,0.0,0.0,0.0,0.0,Myanmar
2021-06-28,0.0,0.0,0.0,0.0,Myanmar
2021-06-29,0.0,0.0,0.0,0.0,Myanmar
2021-06-30,0.0,0.0,0.0,0.0,Myanmar
2021-06-01,0.129236906766891,3.26741944611797e-09,4.86700368895754e-08,3.27305481329088e-10,Thailand
2021-06-02,0.4898694083094601,2.8061368895215805e-08,5.06740960304342e-07,2.43141216882403e-09,Thailand
2021-06-03,0.621567965485156,2.7869166474570097e-08,4.5807093229655e-07,2.5716859666097302e-09,Thailand
2021-06-04,0.0492331050336361,4.8050288192769106e-09,7.72994681597083e-08,4.20821322233422e-10,Thailand
